sku_id,category,name,mrp,DiscountPercent,AvailableQuantity,DiscountedSellingPrice,WeightInGms,OutofStock,quantity
435,Beverages,Coke,417.44,17.85,133,342.93,1000,False,7
436,Dairy,Butter,285.18,23.74,8,217.48,750,False,9
437,Snacks,KurKure,246.09,1.19,199,243.16,100,False,2
438,Dairy,Cheese,465.13,39.75,26,280.24,500,False,9
439,Vegetables,Tomato,171.08,5.23,172,162.13,1000,False,5
440,Beverages,Tea,15.47,44.01,25,8.66,250,False,4
441,Fruits,Orange,445.63,34.95,84,289.88,100,False,7
442,Vegetables,Carrot,215.77,42.22,39,124.67,100,False,5
443,Snacks,Oreo,141.79,45.64,181,77.08,250,False,9
444,Beverages,Coffee,68.18,37.22,174,42.8,1000,False,6
445,Dairy,Butter,226.24,28.59,177,161.56,100,False,4
446,Snacks,KurKure,415.94,3.05,124,403.25,750,False,4
447,Vegetables,Onion,342.79,8.3,176,314.34,250,False,1
448,Fruits,Apple,472.18,15.87,175,397.25,750,False,7
449,Vegetables,Potato,401.42,23.96,5,305.24,250,False,9
450,Dairy,Curd,298.09,41.85,88,173.34,750,False,7
451,Fruits,Apple,157.11,3.72,189,151.27,750,False,6
452,Fruits,Orange,200.77,4.44,158,191.86,250,False,2
453,Vegetables,Carrot,498.0,34.75,47,324.95,100,False,1
454,Dairy,Cheese,246.48,7.23,125,228.66,1000,False,4
455,Beverages,Tea,95.39,19.16,66,77.11,250,False,2
456,Fruits,Orange,263.24,20.48,166,209.33,500,False,2
457,Fruits,Grapes,296.76,40.62,81,176.22,750,False,8
458,Snacks,KurKure,87.79,23.28,56,67.35,1000,False,9
459,Beverages,Tea,166.85,27.65,168,120.72,750,False,2
460,Vegetables,Cabbage,410.32,35.24,166,265.72,750,False,5
461,Vegetables,Potato,50.34,0.3,176,50.19,1000,False,2
462,Beverages,Tea,174.16,12.33,94,152.69,1000,False,3
463,Fruits,Apple,400.86,15.09,70,340.37,100,False,5
464,Snacks,KurKure,208.86,12.32,147,183.13,1000,False,4
465,Snacks,Parle-G,258.07,14.61,18,220.37,100,False,2
466,Snacks,Lays,13.4,38.9,42,8.19,750,False,7
467,Snacks,Oreo,207.97,33.83,80,137.61,500,False,8
468,Beverages,Juice,356.65,17.61,56,293.84,1000,False,9
469,Dairy,Paneer,346.15,13.21,104,300.42,100,False,7
470,Fruits,Mango,27.37,0.03,40,27.36,250,False,2
471,Dairy,Curd,142.25,40.74,83,84.3,1000,False,7
472,Beverages,Coffee,288.86,25.48,161,215.26,750,False,6
473,Fruits,Grapes,315.09,45.04,37,173.17,750,False,7
474,Snacks,Bingo,305.88,12.01,160,269.14,1000,False,7
475,Fruits,Grapes,286.02,11.07,35,254.36,750,False,4
476,Dairy,Butter,246.61,42.17,36,142.61,250,False,9
477,Vegetables,Onion,190.0,18.13,174,155.55,100,False,7
478,Dairy,Milk,11.33,47.34,32,5.97,1000,False,1
479,Beverages,Tea,429.66,16.63,134,358.21,1000,False,1
480,Fruits,Banana,27.29,25.59,195,20.31,100,False,4
481,Beverages,Juice,212.87,46.95,67,112.93,250,False,3
482,Beverages,Juice,298.07,12.61,17,260.48,750,False,6
483,Fruits,Mango,303.55,26.06,98,224.44,750,False,9
484,Beverages,Pepsi,103.57,40.98,158,61.13,100,False,4
485,Fruits,Apple,356.04,13.31,194,308.65,1000,False,4
486,Beverages,Coffee,122.86,32.29,169,83.19,750,False,9
487,Beverages,Coffee,171.46,5.12,194,162.68,750,False,9
488,Snacks,Bingo,151.08,34.13,135,99.52,1000,False,6
489,Vegetables,Onion,364.99,2.43,80,356.12,250,False,2
490,Beverages,Coke,374.97,11.05,144,333.54,500,False,1
491,Fruits,Grapes,266.98,40.77,131,158.13,1000,False,9
492,Vegetables,Onion,310.08,47.33,64,163.32,500,False,6
493,Beverages,Coke,497.38,44.61,166,275.5,1000,False,5
494,Vegetables,Tomato,295.59,33.99,43,195.12,750,False,3
495,Fruits,Mango,359.87,2.06,118,352.46,750,False,7
496,Beverages,Pepsi,40.53,25.04,25,30.38,500,False,1
497,Snacks,Bingo,182.69,10.63,164,163.27,500,False,1
498,Beverages,Tea,448.17,27.75,179,323.8,750,False,8
499,Beverages,Pepsi,201.53,27.08,145,146.96,750,False,6
500,Beverages,Tea,315.72,49.41,160,159.72,500,False,3
501,Dairy,Milk,75.99,41.33,134,44.58,500,False,1
502,Fruits,Banana,182.59,7.17,75,169.5,100,False,2
503,Beverages,Coke,44.19,36.47,58,28.07,250,False,9
504,Beverages,Pepsi,385.78,38.7,197,236.48,100,False,4
505,Fruits,Grapes,161.9,13.64,4,139.82,1000,False,2
506,Vegetables,Carrot,148.48,4.3,145,142.1,1000,False,7
507,Snacks,Oreo,476.89,26.53,107,350.37,1000,False,3
508,Fruits,Mango,386.51,22.31,97,300.28,1000,False,2
509,Fruits,Apple,86.45,40.03,157,51.84,750,False,6
510,Snacks,KurKure,153.38,16.55,75,128.0,100,False,2
511,Dairy,Butter,461.54,48.59,118,237.28,100,False,6
512,Fruits,Orange,397.59,45.11,48,218.24,100,False,8
513,Dairy,Curd,442.25,24.37,123,334.47,250,False,2
514,Snacks,Oreo,85.28,41.49,125,49.9,1000,False,8
515,Fruits,Apple,91.98,18.73,129,74.75,1000,False,5
516,Vegetables,Cabbage,126.46,2.36,112,123.48,500,False,2
517,Fruits,Grapes,143.65,13.34,20,124.49,1000,False,3
518,Snacks,Parle-G,313.56,1.73,124,308.14,1000,False,6
519,Dairy,Curd,129.23,9.5,149,116.95,750,False,2
520,Beverages,Juice,276.56,19.36,123,223.02,1000,False,5
521,Snacks,Lays,252.72,15.68,132,213.09,500,False,7
522,Fruits,Grapes,177.65,35.95,82,113.78,500,False,9
523,Snacks,Oreo,138.81,44.79,91,76.64,500,False,8
524,Fruits,Orange,321.79,18.0,28,263.87,1000,False,7
525,Fruits,Banana,436.21,38.86,96,266.7,100,False,2
526,Snacks,KurKure,383.31,23.15,197,294.57,100,False,8
527,Vegetables,Onion,480.53,8.63,173,439.06,100,False,1
528,Beverages,Pepsi,313.65,30.46,48,218.11,1000,False,6
529,Snacks,Oreo,487.11,39.29,87,295.72,500,False,1
530,Snacks,KurKure,409.55,17.36,153,338.45,750,False,9
531,Fruits,Grapes,256.29,25.05,172,192.09,500,False,7
532,Vegetables,Potato,131.48,40.46,58,78.28,1000,False,3
533,Dairy,Butter,411.5,36.39,83,261.76,250,False,5
534,Beverages,Tea,446.53,29.53,50,314.67,100,False,2
535,Vegetables,Tomato,170.96,18.23,115,139.79,750,False,4
536,Dairy,Cheese,238.46,26.97,156,174.15,500,False,6
537,Fruits,Grapes,495.49,4.11,7,475.13,250,False,9
538,Vegetables,Potato,492.69,19.87,78,394.79,750,False,1
539,Snacks,KurKure,459.29,24.89,72,344.97,500,False,2
540,Fruits,Orange,410.8,19.82,194,329.38,250,False,8
541,Snacks,Oreo,359.21,45.47,66,195.88,1000,False,4
542,Beverages,Pepsi,242.36,47.47,15,127.31,750,False,6
543,Dairy,Cheese,341.91,26.21,51,252.3,750,False,9
544,Snacks,KurKure,340.62,19.84,149,273.04,500,False,4
545,Fruits,Apple,344.12,1.48,45,339.03,100,False,1
546,Beverages,Pepsi,353.01,21.95,94,275.52,1000,False,7
547,Snacks,KurKure,318.09,20.67,131,252.34,750,False,7
548,Beverages,Pepsi,430.65,9.33,173,390.47,100,False,1
549,Beverages,Coffee,439.81,42.98,41,250.78,1000,False,8
550,Vegetables,Onion,297.56,10.21,79,267.18,500,False,3
551,Snacks,Lays,241.28,43.94,141,135.26,100,False,8
552,Dairy,Paneer,476.78,18.26,18,389.72,1000,False,8
553,Snacks,Lays,319.91,31.13,101,220.32,100,False,2
554,Vegetables,Potato,382.41,2.44,152,373.08,250,False,3
555,Snacks,Parle-G,141.22,21.85,147,110.36,500,False,1
556,Vegetables,Tomato,340.63,10.16,187,306.02,1000,False,8
557,Beverages,Tea,78.94,1.51,38,77.75,250,False,2
558,Snacks,Parle-G,410.59,18.06,71,336.44,100,False,8
559,Beverages,Coffee,463.14,21.02,24,365.79,500,False,3
560,Vegetables,Carrot,427.75,18.18,198,349.99,250,False,4
561,Vegetables,Onion,176.98,44.18,182,98.79,1000,False,8
562,Vegetables,Carrot,238.01,4.51,54,227.28,750,False,5
563,Beverages,Coke,309.29,26.15,119,228.41,750,False,1
564,Vegetables,Cabbage,141.5,25.59,98,105.29,100,False,7
565,Fruits,Banana,58.25,4.99,190,55.34,750,False,6
566,Fruits,Apple,439.92,24.11,68,333.86,750,False,8
567,Vegetables,Carrot,483.62,47.46,192,254.09,250,False,9
568,Beverages,Juice,432.09,33.24,198,288.46,750,False,5
569,Vegetables,Carrot,240.38,21.92,72,187.69,250,False,7
570,Fruits,Mango,270.7,13.89,156,233.1,250,False,6
571,Vegetables,Carrot,156.98,37.76,44,97.7,250,False,4
572,Fruits,Mango,168.09,48.14,191,87.17,100,False,7
573,Fruits,Mango,437.71,22.94,138,337.3,500,False,5
574,Fruits,Mango,298.08,27.69,6,215.54,250,False,3
575,Fruits,Mango,355.2,7.58,53,328.28,100,False,9
576,Dairy,Paneer,372.44,11.46,20,329.76,250,False,3
577,Beverages,Juice,75.11,19.09,13,60.77,100,False,1
578,Fruits,Banana,468.13,26.84,145,342.48,250,False,2
579,Fruits,Grapes,103.13,23.24,119,79.16,500,False,2
580,Beverages,Coffee,371.34,18.1,41,304.13,500,False,8
581,Vegetables,Tomato,469.56,32.17,14,318.5,750,False,4
582,Vegetables,Carrot,283.0,13.52,27,244.74,1000,False,2
583,Dairy,Cheese,193.04,9.65,151,174.41,1000,False,4
584,Vegetables,Potato,305.32,29.44,194,215.43,1000,False,9
585,Beverages,Juice,451.18,8.04,196,414.91,1000,False,6
586,Beverages,Pepsi,391.69,38.43,104,241.16,250,False,4
587,Dairy,Cheese,487.85,9.79,129,440.09,250,False,2
588,Beverages,Juice,132.42,46.77,4,70.49,1000,False,1
589,Dairy,Curd,90.57,32.57,131,61.07,500,False,7
590,Snacks,Parle-G,207.61,7.15,20,192.77,500,False,3
591,Dairy,Cheese,287.43,46.01,40,155.18,500,False,7
592,Dairy,Paneer,310.06,45.89,146,167.77,500,False,1
593,Vegetables,Carrot,405.02,27.71,5,292.79,100,False,7
594,Beverages,Pepsi,487.44,6.23,81,457.07,500,False,9
595,Vegetables,Tomato,89.07,12.9,39,77.58,100,False,8
596,Dairy,Butter,87.49,1.5,104,86.18,250,False,7
597,Beverages,Juice,399.39,46.27,158,214.59,1000,False,2
598,Beverages,Coffee,365.88,39.17,180,222.56,1000,False,2
599,Vegetables,Onion,491.58,39.71,161,296.37,250,False,5
600,Fruits,Grapes,365.4,22.26,61,284.06,100,False,9
601,Beverages,Pepsi,343.55,24.99,162,257.7,750,False,9
602,Dairy,Paneer,467.56,46.57,77,249.82,1000,False,6
603,Snacks,Lays,249.32,21.33,6,196.14,1000,False,7
604,Snacks,Oreo,340.71,13.91,98,293.32,100,False,6
605,Snacks,KurKure,376.54,43.14,9,214.1,100,False,1
606,Vegetables,Onion,416.53,46.44,139,223.09,1000,False,6
607,Beverages,Coffee,371.08,20.44,5,295.23,1000,False,6
608,Vegetables,Potato,119.06,37.19,194,74.78,750,False,8
609,Vegetables,Tomato,237.14,1.95,138,232.52,750,False,9
610,Vegetables,Tomato,58.87,41.57,100,34.4,1000,False,8
611,Dairy,Cheese,238.34,21.06,78,188.15,1000,False,6
612,Vegetables,Cabbage,371.41,40.52,101,220.91,100,False,3
613,Fruits,Mango,180.88,8.85,180,164.87,500,False,7
614,Snacks,Bingo,102.49,49.12,57,52.15,750,False,4
615,Dairy,Butter,283.99,31.51,21,194.5,1000,False,9
616,Vegetables,Cabbage,111.77,43.89,54,62.71,750,False,7
617,Vegetables,Onion,272.58,40.93,189,161.01,500,False,2
618,Fruits,Banana,191.76,20.79,182,151.89,100,False,1
619,Vegetables,Carrot,255.84,31.41,2,175.48,500,False,6
620,Beverages,Tea,113.32,41.72,109,66.04,750,False,3
621,Snacks,Lays,168.81,21.9,178,131.84,100,False,2
622,Vegetables,Onion,499.69,1.09,159,494.24,250,False,2
623,Fruits,Apple,313.7,19.43,81,252.75,1000,False,9
624,Snacks,Lays,340.69,34.78,24,222.2,250,False,9
625,Beverages,Juice,285.76,21.91,28,223.15,100,False,2
626,Fruits,Orange,33.37,47.69,155,17.46,1000,False,3
627,Fruits,Orange,62.81,27.03,7,45.83,500,False,1
628,Fruits,Banana,437.57,14.44,55,374.38,1000,False,7
629,Snacks,Bingo,358.14,1.86,131,351.48,250,False,2
630,Dairy,Butter,92.06,28.46,138,65.86,750,False,8
631,Snacks,Bingo,404.66,43.12,64,230.17,500,False,4
632,Dairy,Curd,157.62,0.31,89,157.13,1000,False,6
633,Snacks,Oreo,140.29,32.84,58,94.22,500,False,9
634,Fruits,Mango,398.66,30.75,75,276.07,250,False,2
635,Fruits,Grapes,125.47,24.54,99,94.68,100,False,9
636,Vegetables,Cabbage,22.67,32.23,143,15.36,1000,False,6
637,Beverages,Pepsi,119.81,12.96,7,104.28,1000,False,9
638,Dairy,Paneer,295.41,33.01,108,197.9,100,False,7
639,Beverages,Tea,268.86,22.85,150,207.43,750,False,1
640,Dairy,Cheese,109.92,25.19,89,82.23,100,False,6
641,Dairy,Milk,299.18,38.09,39,185.22,250,False,4
642,Dairy,Curd,489.07,3.38,189,472.54,250,False,2
643,Snacks,Lays,171.73,28.56,99,122.68,100,False,3
644,Snacks,Oreo,482.62,13.94,172,415.34,1000,False,1
645,Dairy,Paneer,375.07,47.16,132,198.19,500,False,6
646,Vegetables,Cabbage,491.46,33.05,182,329.03,100,False,4
647,Fruits,Mango,164.82,10.07,57,148.22,250,False,9
648,Vegetables,Onion,140.85,2.31,43,137.6,500,False,8
649,Beverages,Tea,312.23,7.52,16,288.75,750,False,8
650,Beverages,Coffee,363.03,45.84,171,196.62,500,False,3
651,Vegetables,Potato,473.21,43.77,86,266.09,250,False,3
652,Dairy,Milk,422.25,22.82,171,325.89,500,False,3
653,Dairy,Cheese,280.71,1.69,64,275.97,500,False,3
654,Fruits,Mango,240.14,40.16,131,143.7,100,False,4
655,Dairy,Paneer,228.34,27.76,170,164.95,100,False,3
656,Fruits,Grapes,495.55,15.3,143,419.73,250,False,1
657,Fruits,Mango,128.2,10.41,24,114.85,1000,False,3
658,Snacks,Lays,364.84,2.1,25,357.18,100,False,9
659,Beverages,Coke,192.63,32.37,45,130.28,750,False,8
660,Dairy,Curd,488.82,23.49,87,374.0,100,False,1
661,Fruits,Mango,429.92,35.49,41,277.34,750,False,9
662,Snacks,Parle-G,436.21,26.69,198,319.79,750,False,4
663,Beverages,Juice,301.3,1.1,108,297.99,750,False,7
664,Fruits,Orange,427.16,8.67,130,390.13,1000,False,4
665,Beverages,Juice,249.65,26.65,21,183.12,1000,False,6
666,Dairy,Cheese,98.57,2.85,63,95.76,1000,False,5
667,Fruits,Apple,188.34,19.35,110,151.9,750,False,4
668,Vegetables,Carrot,83.06,41.07,165,48.95,1000,False,7
669,Snacks,Oreo,150.66,2.81,178,146.43,500,False,5
670,Vegetables,Onion,200.86,25.77,64,149.1,100,False,2
671,Snacks,Parle-G,204.83,6.03,44,192.48,500,False,3
672,Snacks,Bingo,146.0,18.01,47,119.71,500,False,5
673,Beverages,Coke,128.1,4.49,193,122.35,500,False,9
674,Vegetables,Tomato,352.22,33.46,108,234.37,250,False,9
675,Snacks,KurKure,349.41,35.08,175,226.84,250,False,8
676,Beverages,Pepsi,427.15,8.19,26,392.17,100,False,3
677,Vegetables,Onion,268.79,34.06,151,177.24,100,False,1
678,Fruits,Apple,394.02,26.9,96,288.03,250,False,8
679,Beverages,Pepsi,145.42,9.6,6,131.46,750,False,5
680,Dairy,Milk,137.58,48.54,112,70.8,1000,False,5
681,Snacks,Parle-G,431.03,37.25,99,270.47,100,False,4
682,Vegetables,Onion,163.24,43.79,36,91.76,100,False,7
683,Snacks,Parle-G,385.51,5.9,196,362.76,500,False,3
684,Fruits,Apple,224.03,45.92,197,121.16,1000,False,4
685,Snacks,KurKure,156.14,18.99,16,126.49,750,False,7
686,Snacks,KurKure,42.6,24.75,46,32.06,750,False,8
687,Snacks,KurKure,375.14,15.11,183,318.46,1000,False,4
688,Beverages,Tea,383.07,44.08,45,214.21,100,False,5
689,Vegetables,Cabbage,393.77,14.24,40,337.7,750,False,4
690,Beverages,Tea,399.6,37.55,189,249.55,500,False,4
691,Snacks,Oreo,277.02,39.24,187,168.32,750,False,9
692,Dairy,Milk,407.69,39.91,129,244.98,250,False,6
693,Vegetables,Tomato,142.1,11.74,27,125.42,500,False,8
694,Dairy,Cheese,15.08,16.62,96,12.57,100,False,5
695,Snacks,Bingo,75.88,40.16,4,45.41,500,False,2
696,Fruits,Mango,385.55,35.97,135,246.87,100,False,3
697,Snacks,KurKure,474.82,31.04,183,327.44,250,False,1
698,Dairy,Paneer,359.21,43.83,30,201.77,100,False,3
699,Dairy,Curd,142.39,5.99,46,133.86,250,False,6
700,Fruits,Apple,197.5,3.23,88,191.12,750,False,9
701,Dairy,Paneer,116.92,6.07,181,109.82,500,False,1
702,Dairy,Paneer,448.99,3.02,112,435.43,750,False,3
703,Dairy,Curd,120.1,37.84,179,74.65,1000,False,9
704,Beverages,Juice,109.82,7.85,90,101.2,500,False,8
705,Snacks,Lays,396.82,31.53,105,271.7,1000,False,9
706,Fruits,Mango,203.97,27.24,198,148.41,100,False,1
707,Fruits,Grapes,14.82,12.12,192,13.02,750,False,7
708,Vegetables,Tomato,197.09,34.83,36,128.44,500,False,7
709,Dairy,Curd,53.97,1.3,99,53.27,100,False,6
710,Fruits,Mango,287.91,24.58,68,217.14,500,False,7
711,Dairy,Milk,408.21,0.11,3,407.76,500,False,6
712,Snacks,Parle-G,56.71,27.44,166,41.15,100,False,2
713,Beverages,Coffee,16.81,3.0,185,16.31,500,False,8
714,Snacks,KurKure,36.95,10.95,23,32.9,1000,False,1
715,Beverages,Coffee,139.96,30.96,72,96.63,250,False,2
716,Vegetables,Cabbage,468.84,34.12,192,308.87,250,False,9
717,Beverages,Coffee,138.62,11.67,0,122.44,1000,True,9
718,Dairy,Butter,79.08,35.97,50,50.63,250,False,2
719,Vegetables,Potato,67.06,30.05,13,46.91,1000,False,9
720,Beverages,Pepsi,485.6,0.21,180,484.58,500,False,8
721,Vegetables,Carrot,326.35,4.34,78,312.19,250,False,1
722,Fruits,Banana,342.39,37.19,135,215.06,1000,False,1
723,Dairy,Milk,497.83,39.51,165,301.14,1000,False,9
724,Beverages,Coke,103.9,19.65,46,83.48,100,False,9
725,Dairy,Butter,48.82,42.47,103,28.09,250,False,9
726,Snacks,Lays,155.08,30.53,139,107.73,100,False,7
727,Fruits,Apple,407.11,20.35,134,324.26,100,False,3
728,Fruits,Orange,65.26,19.41,196,52.59,1000,False,9
729,Beverages,Coke,72.06,6.33,57,67.5,750,False,1
730,Vegetables,Onion,432.95,10.68,170,386.71,250,False,2
731,Vegetables,Potato,435.82,34.42,198,285.81,500,False,1
732,Vegetables,Tomato,114.86,45.02,175,63.15,100,False,7
733,Snacks,KurKure,191.87,7.29,134,177.88,500,False,6
734,Vegetables,Cabbage,116.04,40.99,17,68.48,100,False,4
735,Beverages,Coke,351.96,10.73,59,314.19,500,False,5
736,Snacks,Lays,324.84,39.95,153,195.07,100,False,6
737,Fruits,Mango,144.55,12.36,7,126.68,100,False,2
738,Dairy,Curd,167.22,9.13,24,151.95,500,False,2
739,Dairy,Curd,323.07,38.95,141,197.23,500,False,3
740,Beverages,Juice,368.22,21.41,145,289.38,500,False,7
741,Beverages,Coke,295.12,17.28,20,244.12,750,False,1
742,Dairy,Butter,441.15,16.55,80,368.14,1000,False,7
743,Dairy,Milk,369.54,37.19,129,232.11,100,False,1
744,Dairy,Paneer,173.58,22.44,6,134.63,500,False,3
745,Vegetables,Potato,101.49,34.71,20,66.26,500,False,9
746,Dairy,Curd,300.61,20.18,21,239.95,1000,False,3
747,Vegetables,Carrot,387.64,32.65,72,261.08,500,False,4
748,Dairy,Cheese,449.17,25.34,76,335.35,250,False,1
749,Dairy,Butter,22.04,44.72,25,12.18,750,False,1
750,Dairy,Paneer,91.28,30.05,188,63.85,750,False,6
751,Dairy,Cheese,125.16,43.58,46,70.62,250,False,1
752,Vegetables,Onion,140.77,3.65,16,135.63,250,False,3
753,Snacks,Bingo,178.52,4.21,58,171.0,1000,False,5
754,Vegetables,Carrot,494.56,40.27,133,295.4,250,False,9
755,Fruits,Orange,375.59,27.48,185,272.38,100,False,8
756,Fruits,Grapes,378.14,15.5,1,319.53,250,False,2
757,Snacks,Lays,362.58,13.93,71,312.07,750,False,9
758,Vegetables,Potato,483.61,33.11,151,323.49,750,False,8
759,Fruits,Orange,436.18,48.13,193,226.25,100,False,8
760,Fruits,Apple,98.64,18.78,122,80.12,1000,False,8
761,Dairy,Cheese,395.78,37.57,76,247.09,100,False,2
762,Vegetables,Carrot,495.02,48.62,38,254.34,1000,False,1
763,Snacks,KurKure,350.67,45.52,94,191.05,500,False,2
764,Fruits,Apple,480.97,21.83,101,375.97,1000,False,7
765,Dairy,Cheese,411.13,10.82,182,366.65,500,False,9
766,Beverages,Coffee,45.79,12.25,0,40.18,250,True,9
767,Beverages,Coffee,455.79,18.34,84,372.2,500,False,1
768,Dairy,Butter,370.69,13.15,150,321.94,250,False,9
769,Snacks,Bingo,464.21,39.13,25,282.56,100,False,9
770,Beverages,Coke,12.3,32.66,103,8.28,100,False,7
771,Dairy,Curd,203.63,3.59,187,196.32,1000,False,9
772,Vegetables,Cabbage,192.7,37.11,168,121.19,1000,False,6
773,Fruits,Banana,261.34,43.23,29,148.36,500,False,1
774,Dairy,Milk,162.48,8.62,116,148.47,750,False,1
775,Beverages,Juice,457.57,13.57,91,395.48,750,False,6
776,Beverages,Pepsi,448.17,10.31,37,401.96,750,False,6
777,Vegetables,Onion,228.76,44.87,167,126.12,100,False,7
778,Fruits,Mango,499.86,47.85,26,260.68,500,False,8
779,Fruits,Apple,269.52,19.18,137,217.83,1000,False,7
780,Beverages,Pepsi,172.28,17.59,178,141.98,750,False,6
781,Fruits,Orange,246.59,23.92,188,187.61,500,False,4
782,Dairy,Milk,305.7,21.32,9,240.52,1000,False,8
783,Dairy,Curd,180.45,42.62,57,103.54,750,False,1
784,Fruits,Mango,338.79,3.7,71,326.25,250,False,3
785,Snacks,Oreo,69.97,17.09,69,58.01,750,False,4
786,Dairy,Butter,130.7,6.6,89,122.07,1000,False,1
787,Dairy,Butter,77.68,9.72,16,70.13,250,False,1
788,Dairy,Butter,276.42,24.21,141,209.5,100,False,5
789,Snacks,Parle-G,367.62,28.4,156,263.22,100,False,4
790,Dairy,Cheese,387.53,28.89,198,275.57,1000,False,4
791,Fruits,Grapes,207.43,15.63,53,175.01,1000,False,5
792,Beverages,Pepsi,242.11,7.83,161,223.15,250,False,6
793,Fruits,Grapes,294.42,11.49,111,260.59,1000,False,8
794,Dairy,Butter,203.67,16.93,53,169.19,500,False,3
795,Vegetables,Cabbage,280.96,23.62,30,214.6,250,False,4
796,Beverages,Pepsi,58.42,10.81,135,52.1,500,False,5
797,Fruits,Grapes,405.47,23.28,6,311.08,250,False,1
798,Vegetables,Potato,238.42,36.6,45,151.16,100,False,4
799,Fruits,Grapes,381.31,38.2,68,235.65,100,False,2
800,Beverages,Coffee,382.27,45.72,49,207.5,250,False,5
801,Fruits,Apple,49.81,29.68,184,35.03,250,False,1
802,Dairy,Butter,330.12,31.0,41,227.78,100,False,3
803,Snacks,Bingo,225.35,36.69,199,142.67,750,False,5
804,Snacks,Parle-G,149.28,5.07,54,141.71,100,False,2
805,Dairy,Curd,109.5,28.17,164,78.65,750,False,8
806,Fruits,Mango,203.97,37.96,186,126.54,100,False,1
807,Beverages,Coke,430.69,43.58,171,243.0,1000,False,8
808,Fruits,Apple,284.05,47.67,76,148.64,100,False,1
809,Snacks,Lays,117.06,21.2,140,92.24,500,False,4
810,Dairy,Curd,75.47,47.7,162,39.47,100,False,4
811,Fruits,Grapes,470.53,9.78,123,424.51,100,False,9
812,Beverages,Coffee,101.57,0.57,181,100.99,500,False,8
813,Beverages,Pepsi,496.41,23.26,87,380.95,500,False,7
814,Beverages,Coffee,122.97,4.49,83,117.45,100,False,8
815,Dairy,Curd,186.46,32.97,152,124.98,250,False,4
816,Beverages,Pepsi,283.21,33.87,78,187.29,250,False,5
817,Dairy,Curd,242.35,23.83,43,184.6,250,False,2
818,Beverages,Pepsi,57.53,18.32,50,46.99,500,False,5
819,Dairy,Curd,283.86,31.02,64,195.81,250,False,7
820,Dairy,Paneer,222.99,15.83,2,187.69,100,False,8
821,Snacks,Bingo,183.19,4.08,27,175.72,250,False,7
822,Fruits,Apple,167.13,40.7,24,99.11,250,False,4
823,Dairy,Cheese,338.25,42.37,135,194.93,750,False,4
824,Snacks,Parle-G,198.58,41.25,131,116.67,1000,False,8
825,Beverages,Tea,394.81,39.89,103,237.32,500,False,8
826,Vegetables,Tomato,95.79,1.37,166,94.48,250,False,4
827,Beverages,Coffee,363.43,48.05,165,188.8,100,False,9
828,Fruits,Orange,244.43,47.44,159,128.47,100,False,8
829,Snacks,Oreo,266.47,19.35,17,214.91,250,False,3
830,Beverages,Coke,204.22,47.25,5,107.73,100,False,6
831,Vegetables,Carrot,332.74,7.8,127,306.79,1000,False,6
832,Vegetables,Onion,443.27,25.23,92,331.43,500,False,6
833,Fruits,Orange,46.11,2.54,70,44.94,500,False,4
834,Vegetables,Onion,382.54,48.96,93,195.25,500,False,8
835,Fruits,Apple,46.11,25.45,3,34.38,750,False,2
836,Dairy,Paneer,370.1,37.08,71,232.87,750,False,2
837,Vegetables,Cabbage,69.43,21.26,7,54.67,1000,False,8
838,Fruits,Banana,13.53,30.33,85,9.43,100,False,9
839,Beverages,Pepsi,359.54,28.79,93,256.03,1000,False,8
840,Snacks,Bingo,164.19,43.47,19,92.82,750,False,7
841,Vegetables,Carrot,32.47,1.28,189,32.05,250,False,8
842,Snacks,KurKure,450.16,36.3,23,286.75,1000,False,1
843,Fruits,Apple,189.73,16.55,186,158.33,250,False,6
844,Vegetables,Cabbage,143.36,44.44,174,79.65,500,False,3
845,Dairy,Milk,348.62,41.86,133,202.69,250,False,6
846,Fruits,Apple,316.85,15.46,152,267.86,250,False,2
